gene_id,cluster_id,gene_length,fragment,singleton,bad_algnt,gaps,dashes
554,91179,630,False,False,False,,
554,129648,630,True,False,False,,
554,177301,630,True,False,False,,
555,33673,1221,False,False,False,,
555,32364,1221,False,False,False,,
555,32138,1221,False,False,False,,
555,27506,1221,False,False,False,,
555,123262,1221,True,False,False,,
555,115505,1221,True,False,False,,
555,131804,1221,True,False,False,,
556,53087,903,False,False,False,,
556,124880,903,True,False,False,,
557,162485,807,True,False,False,,
557,73230,807,True,False,False,,
558,81070,564,False,False,False,,
558,192595,564,True,False,False,,
559,18999,1566,False,False,False,,
560,135969,429,False,False,False,,
560,60518,429,False,False,False,,
561,16369,411,False,False,False,,
561,127744,411,False,False,False,,
562,56070,807,False,False,False,,
563,20858,1464,False,False,False,,
563,22965,1464,False,False,False,,
563,91417,1464,True,False,False,,
564,52985,879,False,False,False,,
565,106643,552,False,False,False,,
566,7582,1533,False,False,False,,
566,25188,1533,True,False,False,,
567,10888,909,False,False,False,,
568,168894,297,False,False,False,,
569,40687,1059,False,False,False,,
569,41675,1059,True,False,False,,
569,82713,1059,True,False,False,,
570,11436,1659,False,False,False,,
571,69014,681,False,False,False,,
572,20029,1386,False,False,False,,
573,99506,561,False,False,False,,
573,98997,561,False,False,False,,
573,72749,561,False,False,False,,
573,105241,561,True,False,False,,
573,104530,561,False,False,False,,
573,131044,561,True,False,False,,
573,119713,561,True,False,False,,
573,126333,561,True,False,False,,
573,147048,561,True,False,False,,
574,197252,210,False,False,False,,
574,163515,210,False,False,False,,
575,142433,384,False,False,False,,
576,61704,789,False,False,False,,
576,62118,789,False,False,False,,
576,142437,789,True,False,False,,
576,199025,789,True,False,False,,
577,180132,204,False,False,False,,
578,47986,966,False,False,False,,
579,89153,642,False,False,False,,
580,164275,264,False,False,False,,
581,29783,1212,False,False,False,,
582,39572,1089,False,False,False,,
583,13132,1113,False,False,False,,
583,40489,1113,False,False,False,,
584,13872,1902,False,False,False,,
584,11074,1902,True,False,False,,
585,118380,468,False,False,False,,
586,167109,318,False,False,False,,
587,78589,615,False,False,False,,
587,116368,615,True,False,False,,
588,85817,642,False,False,False,,
589,21862,1032,False,False,False,,
590,99831,582,False,False,False,,
590,96328,582,False,False,False,,
591,5428,2583,False,False,False,,
592,112216,483,False,False,False,,
592,99783,483,False,False,False,,
593,15803,936,False,False,False,,
593,184073,936,True,False,False,,
594,92479,726,True,False,False,,
595,24619,675,False,False,False,,
595,147937,675,True,False,False,,
596,161291,741,True,False,False,,
596,204992,741,True,False,False,,
596,75143,741,True,False,False,,
597,50442,909,False,False,False,,
597,52003,909,False,False,False,,
598,11842,1878,False,False,False,,
598,14061,1878,False,False,False,,
598,63677,1878,True,False,False,,
598,123840,1878,True,False,False,,
599,19157,1539,False,False,False,,
599,19549,1539,False,False,False,,
600,59048,879,False,False,False,,
600,71431,879,True,False,False,,
601,123143,468,False,False,False,,
602,40596,1080,False,False,False,,
603,23833,1425,False,False,False,,
604,31654,1176,False,False,False,,
612,16835,1665,False,False,False,,
613,67479,753,False,False,False,,
614,32727,1221,False,False,False,,
615,33783,1149,False,False,False,,
616,67265,801,False,False,False,,
617,12217,1947,False,False,False,,
618,26051,1281,False,False,False,,
618,27155,1281,True,False,False,,
619,18446,471,False,False,False,,
619,126027,471,False,False,False,,
619,219950,471,True,False,False,,
621,70984,759,False,False,False,,
622,54438,888,False,False,False,,
622,56665,888,False,False,False,,
623,37673,1158,False,False,False,,
623,37737,1158,False,False,False,,
624,30207,1236,False,False,False,,
624,32645,1236,False,False,False,,
625,48667,987,False,False,False,,
626,72227,762,False,False,False,,
627,16725,1665,False,False,False,,
627,131750,1665,True,False,False,,
628,82728,1407,True,False,False,,
629,15837,327,False,False,False,,
629,183997,327,True,False,False,,
630,131655,447,False,False,False,,
631,111692,531,False,False,False,,
632,134933,363,False,False,False,,
633,56880,765,False,False,False,,
634,108065,546,False,False,False,,
635,17427,1641,True,False,False,,
636,77942,1320,True,False,False,,
636,32399,1320,True,False,False,,
636,210467,1320,True,False,False,,
637,2747,2199,False,False,False,,
637,13571,2199,True,False,False,,
637,58339,2199,True,False,False,,
638,71751,678,False,False,False,,
638,67532,678,False,False,False,,
638,72157,678,False,False,False,,
638,72518,678,False,False,False,,
638,69274,678,False,False,False,,
638,73299,678,False,False,False,,
638,71735,678,False,False,False,,
638,61470,678,False,False,False,,
638,77570,678,False,False,False,,
638,158285,678,True,False,False,,
639,1847,2685,False,False,False,,
639,3074,2685,False,False,False,,
639,6230,2685,True,False,False,,
639,64680,2685,True,False,False,,
640,101812,573,False,False,False,,
641,11076,2049,False,False,False,,
641,14448,2049,True,False,False,,
642,14494,1674,False,False,False,,
642,4411,1674,True,False,False,,
642,116259,1674,True,False,False,,
643,186979,207,False,False,False,,
643,185010,207,False,False,False,,
643,191413,207,False,False,False,,
643,188398,207,False,False,False,,
643,207530,207,True,False,False,,
644,13693,510,False,False,False,,
644,116524,510,False,False,False,,
644,34442,510,False,False,False,,
644,98031,510,False,False,False,,
644,127447,510,True,False,False,,
645,15669,1419,False,False,False,,
645,21663,1419,False,False,False,,
645,24234,1419,False,False,False,,
646,17307,1482,False,False,False,,
646,59007,1482,True,False,False,,
646,159226,1482,True,False,False,,
647,65824,744,False,False,False,,
647,74533,744,False,False,False,,
648,66904,657,False,False,False,,
648,78350,657,False,False,False,,
648,70890,657,False,False,False,,
648,72204,657,False,False,False,,
648,143590,657,True,False,False,,
649,18113,933,False,False,False,,
651,65117,792,False,False,False,,
652,43346,1062,False,False,False,,
652,123545,1062,True,False,False,,
654,27537,1284,False,False,False,,
655,143297,390,False,False,False,,
656,151315,348,False,False,False,,
657,16053,1767,False,False,False,,
657,14513,1767,False,False,False,,
657,93540,1767,True,False,False,,
658,76005,717,False,False,False,,
659,4465,2802,False,False,False,,
660,31970,1218,False,False,False,,
661,36173,1167,False,False,False,,
662,59969,870,False,False,False,,
663,35459,1116,False,False,False,,
664,38396,345,True,False,False,,
664,185089,345,True,False,False,,
665,18788,1569,False,False,False,,
666,38777,1140,False,False,False,,
667,246301,114,False,False,False,,
668,162566,294,False,False,False,,
668,172923,294,False,False,False,,
669,139512,405,False,False,False,,
669,143582,405,True,False,False,,
670,81569,693,False,False,False,,
671,137130,429,False,False,False,,
672,29301,1266,False,False,False,,
672,28237,1266,False,False,False,,
672,26009,1266,False,False,False,,
672,36912,1266,False,False,False,,
672,33624,1266,False,False,False,,
672,21459,1266,False,False,False,,
672,35469,1266,False,False,False,,
672,33503,1266,False,False,False,,
672,24321,1266,False,False,False,,
672,34376,1266,False,False,False,,
672,31643,1266,False,False,False,,
672,36042,1266,False,False,False,,
673,28954,1293,False,False,False,,
674,111706,522,False,False,False,,
675,66549,792,False,False,False,,
683,39868,1044,False,False,False,,
684,68561,720,False,False,False,,
684,78569,720,False,False,False,,
685,50129,942,False,False,False,,
686,142323,381,False,False,False,,
686,143128,381,False,False,False,,
686,142359,381,False,False,False,,
686,137947,381,False,False,False,,
686,131109,381,False,False,False,,
686,178101,381,True,False,False,,
686,164393,381,True,False,False,,
687,42243,1053,False,False,False,,
688,63979,753,False,False,False,,
689,44128,1041,False,False,False,,
690,34549,1149,False,False,False,,
692,11616,1017,False,False,False,,
692,146310,1017,True,False,False,,
693,19133,1473,False,False,False,,
694,50592,789,False,False,False,,
695,177570,150,False,False,False,,
696,62798,774,False,False,False,,
697,78508,690,False,False,False,,
698,40849,1059,False,False,False,,
699,55602,819,False,False,False,,
700,48918,996,False,False,False,,
701,47447,1017,False,False,False,,
701,60110,1017,True,False,False,,
701,159490,1017,True,False,False,,
701,171215,1017,True,False,False,,
702,41185,1053,False,False,False,,
702,162309,1053,True,False,False,,
703,22931,1434,False,False,False,,
703,12411,1434,False,False,False,,
703,113639,1434,True,False,False,,
703,124374,1434,True,False,False,,
703,124830,1434,True,False,False,,
703,29780,1434,True,False,False,,
704,6437,2262,False,False,False,,
704,119955,2262,True,False,False,,
704,13560,2262,True,False,False,,
704,144339,2262,True,False,False,,
704,121606,2262,True,False,False,,
704,218203,2262,True,False,False,,
705,28391,1284,False,False,False,,
706,102835,477,False,False,False,,
707,35512,1131,False,False,False,,
708,24639,1290,False,False,False,,
708,28593,1290,False,False,False,,
709,10463,1041,False,False,False,,
710,14694,1155,False,False,False,,
710,37982,1155,False,False,False,,
710,30699,1155,True,False,False,,
710,41957,1155,True,False,False,,
711,72974,756,False,False,False,,
711,66275,756,False,False,False,,
711,73190,756,True,False,False,,
711,124571,756,True,False,False,,
712,77064,678,False,False,False,,
714,9833,2022,False,False,False,,
714,3588,2022,False,False,False,,
715,50087,909,False,False,False,,
715,56285,909,False,False,False,,
716,21079,990,False,False,False,,
718,77212,486,False,False,False,,
720,129134,453,False,False,False,,
721,69387,705,False,False,False,,
721,102475,705,True,False,False,,
722,68277,714,False,False,False,,
722,78531,714,False,False,False,,
722,70799,714,False,False,False,,
722,74365,714,False,False,False,,
722,69966,714,False,False,False,,
722,78638,714,False,False,False,,
722,145760,714,True,False,False,,
723,32870,957,False,False,False,,
723,111479,957,True,False,False,,
723,76896,957,True,False,False,,
724,9880,1242,False,False,False,,
724,23735,1242,True,False,False,,
724,46550,1242,True,False,False,,
725,64668,762,False,False,False,,
726,119353,411,False,False,False,,
726,138118,411,False,False,False,,
727,38036,1107,False,False,False,,
727,149757,1107,True,False,False,,
728,29916,1134,False,False,False,,
729,16293,1737,False,False,False,,
730,47708,999,False,False,False,,
730,36055,999,False,False,False,,
730,161962,999,True,False,False,,
731,84036,672,False,False,False,,
731,71865,672,False,False,False,,
732,18569,1362,False,False,False,,
732,12251,1362,False,False,False,,
733,7174,2151,False,False,False,,
733,8441,2151,False,False,False,,
733,8421,2151,False,False,False,,
734,25705,963,False,False,False,,
734,58163,963,True,False,False,,
735,39460,1086,False,False,False,,
735,38321,1086,False,False,False,,
736,185960,261,False,False,False,,
737,167775,267,False,False,False,,
737,155108,267,False,False,False,,
738,63644,678,False,False,False,,
739,1444,2283,False,False,False,,
739,59637,2283,True,False,False,,
740,151472,261,False,False,False,,
740,143727,261,False,False,False,,
741,43191,927,False,False,False,,
741,43299,927,False,False,False,,
741,119529,927,True,False,False,,
742,3593,2226,False,False,False,,
742,160235,2226,True,False,False,,
742,155615,2226,True,False,False,,
744,84844,660,False,False,False,,
745,60715,747,False,False,False,,
747,106640,597,True,False,False,,
748,57742,888,False,False,False,,
748,47548,888,False,False,False,,
748,50975,888,False,False,False,,
749,113161,516,False,False,False,,
750,16585,1584,False,False,False,,
750,49741,1584,True,False,False,,
752,123886,468,False,False,False,,
753,33996,1119,False,False,False,,
754,49758,921,False,False,False,,
755,18483,1593,False,False,False,,
756,56265,816,False,False,False,,
756,65785,816,False,False,False,,
756,102873,816,True,False,False,,
758,3219,900,False,False,False,,
758,125679,900,True,False,False,,
759,53671,663,False,False,False,,
759,85905,663,False,False,False,,
759,101631,663,True,False,False,,
760,69448,750,False,False,False,,
760,73743,750,False,False,False,,
760,73762,750,False,False,False,,
761,29724,1236,False,False,False,,
761,31682,1236,False,False,False,,
761,32588,1236,False,False,False,,
762,48133,966,False,False,False,,
762,60634,966,True,False,False,,
762,60790,966,True,False,False,,
763,2981,1872,False,False,False,,
763,16507,1872,True,False,False,,
763,52751,1872,True,False,False,,
764,31635,1539,True,False,False,,
764,159460,1539,True,False,False,,
765,53745,921,False,False,False,,
765,124738,921,True,False,False,,
766,53206,912,False,False,False,,
767,5142,2358,False,False,False,,
767,68186,2358,True,False,False,,
767,130089,2358,True,False,False,,
768,14526,1329,False,False,False,,
768,42977,1329,True,False,False,,
768,142160,1329,True,False,False,,
769,27922,1326,False,False,False,,
770,139042,384,False,False,False,,
771,36839,1116,False,False,False,,
771,47080,1116,False,False,False,,
771,65323,1116,True,False,False,,
771,163807,1116,True,False,False,,
772,73623,627,False,False,False,,
773,30373,1203,False,False,False,,
773,33684,1203,False,False,False,,
774,71090,759,False,False,False,,
774,165714,759,True,False,False,,
775,90959,597,False,False,False,,
775,69349,597,False,False,False,,
776,24309,1233,False,False,False,,
776,38760,1233,False,False,False,,
777,180720,285,False,False,False,,
777,176992,285,False,False,False,,
778,59689,816,False,False,False,,
778,59627,816,False,False,False,,
778,131017,816,True,False,False,,
778,77955,816,True,False,False,,
779,33571,1209,False,False,False,,
780,97080,537,False,False,False,,
780,92758,537,False,False,False,,
780,87291,537,False,False,False,,
780,158100,537,True,False,False,,
780,140015,537,True,False,False,,
782,8165,1686,False,False,False,,
783,128640,378,False,False,False,,
783,111463,378,False,False,False,,
784,182478,258,False,False,False,,
785,151923,288,False,False,False,,
785,156265,288,False,False,False,,
786,72425,723,False,False,False,,
786,64139,723,False,False,False,,
786,85625,723,True,False,False,,
786,101660,723,True,False,False,,
786,37298,723,True,False,False,,
786,86669,723,True,False,False,,
786,118126,723,True,False,False,,
786,116563,723,True,False,False,,
786,172276,723,True,False,False,,
786,213277,723,True,False,False,,
786,191331,723,True,False,False,,
787,19493,903,False,False,False,,
787,41642,903,False,False,False,,
787,192590,903,True,False,False,,
788,106533,477,False,False,False,,
789,30562,1113,False,False,False,,
789,39423,1113,False,False,False,,
789,134327,1113,True,False,False,,
789,157127,1113,True,False,False,,
790,35945,1134,False,False,False,,
790,37250,1134,False,False,False,,
790,39167,1134,False,False,False,,
790,170343,1134,True,False,False,,
791,52174,945,False,False,False,,
791,49743,945,False,False,False,,
791,84358,945,True,False,False,,
792,16766,846,False,False,False,,
793,99942,489,False,False,False,,
793,114315,489,False,False,False,,
794,36742,1128,False,False,False,,
794,30954,1128,False,False,False,,
795,67582,732,False,False,False,,
796,78636,669,False,False,False,,
797,73797,717,False,False,False,,
798,76125,732,False,False,False,,
798,72337,732,False,False,False,,
799,62318,729,False,False,False,,
800,113460,516,False,False,False,,
800,248089,516,True,False,False,,
801,166853,324,False,False,False,,
802,56357,831,False,False,False,,
802,64087,831,False,False,False,,
804,20757,1431,False,False,False,,
804,6644,1431,False,False,False,,
804,22342,1431,False,False,False,,
804,19370,1431,True,False,False,,
804,18992,1431,True,False,False,,
804,63986,1431,True,False,False,,
804,64678,1431,True,False,False,,
805,44204,1002,False,False,False,,
806,16348,1719,False,False,False,,
806,16905,1719,False,False,False,,
807,42780,969,False,False,False,,
808,17340,1653,False,False,False,,
808,21549,1653,True,False,False,,
809,55548,900,False,False,False,,
810,65964,696,False,False,False,,
810,145626,696,True,False,False,,
810,127813,696,True,False,False,,
811,17390,1659,False,False,False,,
812,38037,993,False,False,False,,
813,37837,1116,False,False,False,,
813,68526,1116,True,False,False,,
813,143063,1116,True,False,False,,
814,12430,1947,False,False,False,,
815,200220,255,True,False,False,,
816,167911,321,False,False,False,,
817,9037,2277,False,False,False,,
817,11621,2277,True,False,False,,
818,49775,984,False,False,False,,
818,91370,984,True,False,False,,
819,3449,3234,False,False,False,,
820,13129,1308,False,False,False,,
820,37973,1308,True,False,False,,
822,47504,1002,False,False,False,,
822,47849,1002,False,False,False,,
823,105888,555,False,False,False,,
823,105870,555,False,False,False,,
825,208524,219,False,False,False,,
826,70157,705,False,False,False,,
826,59866,705,False,False,False,,
827,15038,1722,False,False,False,,
828,15605,1767,False,False,False,,
828,14146,1767,False,False,False,,
828,21661,1767,True,False,False,,
829,42311,966,False,False,False,,
829,33472,966,False,False,False,,
830,103591,495,False,False,False,,
831,1265,4053,False,False,False,,
831,1537,4053,False,False,False,,
831,1462,4053,False,False,False,,
831,1490,4053,False,False,False,,
831,2010,4053,True,False,False,,
831,1840,4053,False,False,False,,
831,76010,4053,True,False,False,,
832,92574,615,False,False,False,,
833,26873,1344,False,False,False,,
834,29357,1293,False,False,False,,
835,6238,2445,False,False,False,,
835,21047,2445,True,False,False,,
835,7123,2445,True,False,False,,
836,22435,618,False,False,False,,
836,79352,618,False,False,False,,
838,74378,609,False,False,False,,
838,152895,609,True,False,False,,
839,33069,1149,False,False,False,,
840,65981,741,False,False,False,,
841,9111,2283,False,False,False,,
842,6690,858,False,False,False,,
842,30028,858,False,False,False,,
843,14905,1761,False,False,False,,
844,77920,693,False,False,False,,
844,174409,693,True,False,False,,
845,42005,1089,False,False,False,,
845,62679,1089,True,False,False,,
846,29690,1284,False,False,False,,
846,27105,1284,False,False,False,,
847,60396,765,False,False,False,,
848,82859,684,False,False,False,,
849,16977,1674,False,False,False,,
850,175572,285,False,False,False,,
850,180774,285,False,False,False,,
851,8236,2265,False,False,False,,
851,8297,2265,False,False,False,,
851,14144,2265,True,False,False,,
851,57047,2265,True,False,False,,
852,15788,1749,False,False,False,,
853,49472,987,False,False,False,,
854,32751,1233,True,False,False,,
855,224632,183,False,False,False,,
856,64858,747,False,False,False,,
856,74179,747,False,False,False,,
857,53078,894,False,False,False,,
857,147945,894,True,False,False,,
858,59250,780,False,False,False,,
858,63641,780,False,False,False,,
858,78129,780,False,False,False,,
858,69882,780,False,False,False,,
858,137852,780,True,False,False,,
858,237940,780,True,False,False,,
859,64975,786,False,False,False,,
860,28139,1323,False,False,False,,
861,66285,678,False,False,False,,
862,1122,4461,False,False,False,,
863,13671,1848,False,False,False,,
863,20962,1848,True,False,False,,
864,105803,549,False,False,False,,
865,84723,648,False,False,False,,
865,88203,648,False,False,False,,
866,30389,1191,False,False,False,,
866,35545,1191,False,False,False,,
867,36237,1089,False,False,False,,
867,33769,1089,False,False,False,,
867,41884,1089,False,False,False,,
867,43214,1089,False,False,False,,
867,102312,1089,True,False,False,,
867,88500,1089,True,False,False,,
867,158367,1089,True,False,False,,
867,118150,1089,True,False,False,,
867,205710,1089,True,False,False,,
867,178155,1089,True,False,False,,
867,232204,1089,True,False,False,,
867,176100,1089,True,False,False,,
868,24699,1401,False,False,False,,
868,20260,1401,False,False,False,,
869,31561,1203,False,False,False,,
869,34749,1203,False,False,False,,
869,34737,1203,False,False,False,,
870,4610,2613,False,False,False,,
871,20141,768,False,False,False,,
871,71541,768,False,False,False,,
871,62991,768,True,False,False,,
871,78914,768,True,False,False,,
871,20204,768,True,False,False,,
871,161593,768,True,False,False,,
871,150506,768,True,False,False,,
871,221342,768,True,False,False,,
872,87769,792,True,False,False,,
872,175741,792,True,False,False,,
873,11444,1146,False,False,False,,
873,15255,1146,False,False,False,,
873,67196,1146,True,False,False,,
873,38456,1146,True,False,False,,
874,13886,960,False,False,False,,
874,51824,960,False,False,False,,
874,20975,960,False,False,False,,
874,177021,960,True,False,False,,
874,59017,960,True,False,False,,
875,95462,576,False,False,False,,
875,101450,576,False,False,False,,
875,101278,576,False,False,False,,
875,101262,576,False,False,False,,
876,41633,1011,False,False,False,,
876,45509,1011,False,False,False,,
877,99362,543,False,False,False,,
877,103028,543,False,False,False,,
877,108798,543,False,False,False,,
877,109110,543,False,False,False,,
878,39641,1110,False,False,False,,
878,35301,1110,False,False,False,,
879,10745,2109,False,False,False,,
880,13283,1908,False,False,False,,
881,29320,1254,False,False,False,,
882,18365,1641,False,False,False,,
883,77617,564,False,False,False,,
884,215131,168,False,False,False,,
886,14434,1761,False,False,False,,
887,107757,453,False,False,False,,
888,42120,1041,False,False,False,,
888,41558,1041,False,False,False,,
889,90578,510,False,False,False,,
890,85898,630,False,False,False,,
890,91165,630,False,False,False,,
890,118698,630,True,False,False,,
890,143635,630,True,False,False,,
891,9625,2154,False,False,False,,
891,10347,2154,False,False,False,,
892,58213,447,False,False,False,,
892,132204,447,False,False,False,,
892,224379,447,True,False,False,,
893,10558,2055,False,False,False,,
893,85683,2055,True,False,False,,
894,124020,459,False,False,False,,
895,76963,663,False,False,False,,
896,115428,414,False,False,False,,
896,141153,414,False,False,False,,
896,114938,414,False,False,False,,
896,131996,414,False,False,False,,
897,164131,318,False,False,False,,
897,169058,318,False,False,False,,
898,35520,1191,False,False,False,,
898,131995,1191,True,False,False,,
899,181488,279,False,False,False,,
899,160841,279,False,False,False,,
899,157041,279,True,False,False,,
900,148076,330,False,False,False,,
900,164960,330,False,False,False,,
901,86203,660,False,False,False,,
904,37935,1119,False,False,False,,
906,72838,708,False,False,False,,
906,79425,708,False,False,False,,
907,98646,588,False,False,False,,
908,141531,399,False,False,False,,
908,145100,399,False,False,False,,
909,31690,858,False,False,False,,
909,128944,858,True,False,False,,
910,19634,1545,False,False,False,,
910,18252,1545,False,False,False,,
910,20439,1545,False,False,False,,
910,20814,1545,True,False,False,,
910,61765,1545,True,False,False,,
910,56212,1545,True,False,False,,
911,21955,1137,False,False,False,,
911,8924,1137,False,False,False,,
911,39000,1137,False,False,False,,
911,84846,1137,True,False,False,,
912,26664,1341,False,False,False,,
912,26630,1341,False,False,False,,
913,192504,213,False,False,False,,
913,124050,213,False,False,False,,
913,190204,213,False,False,False,,
914,183810,213,False,False,False,,
914,182979,213,False,False,False,,
914,162304,213,False,False,False,,
916,146809,174,False,False,False,,
917,41506,1074,False,False,False,,
917,4666,1074,False,False,False,,
917,113579,1074,True,False,False,,
917,73592,1074,True,False,False,,
918,4827,2733,False,False,False,,
919,34416,1074,False,False,False,,
919,40376,1074,False,False,False,,
919,73328,1074,True,False,False,,
919,37963,1074,True,False,False,,
919,45757,1074,True,False,False,,
919,198490,1074,True,False,False,,
921,62523,345,False,False,False,,
921,155496,345,False,False,False,,
921,52453,345,False,False,False,,
921,107549,345,False,False,False,,
921,71985,345,False,False,False,,
921,158046,345,False,False,False,,
922,98275,168,False,False,False,,
922,217999,168,False,False,False,,
922,208510,168,False,False,False,,
922,164568,168,False,False,False,,
922,119138,168,False,False,False,,
922,136289,168,False,False,False,,
923,174112,279,False,False,False,,
923,156254,279,False,False,False,,
923,141063,279,False,False,False,,
923,206811,279,True,False,False,,
923,213549,279,True,False,False,,
923,231213,279,True,False,False,,
923,221115,279,True,False,False,,
924,65894,804,True,False,False,,
924,89833,804,True,False,False,,
925,105149,552,False,False,False,,
925,153906,552,True,False,False,,
926,115116,516,False,False,False,,
926,116114,516,False,False,False,,
926,99951,516,True,False,False,,
927,166218,315,True,False,False,,
929,56157,912,False,False,False,,
929,55656,912,True,False,False,,
930,155663,312,False,False,False,,
931,131363,450,False,False,False,,
932,159423,252,False,False,False,,
933,162224,300,False,False,False,,
933,158226,300,False,False,False,,
933,139588,300,False,False,False,,
934,87663,651,True,False,False,,
935,209289,186,False,False,False,,
936,176211,294,False,False,False,,
936,177694,294,False,False,False,,
936,153488,294,False,False,False,,
936,240994,294,True,False,False,,
937,104284,273,False,False,False,,
938,39212,888,False,False,False,,
939,23571,1377,False,False,False,,
939,27264,1377,True,False,False,,
940,172239,309,False,False,False,,
940,162576,309,False,False,False,,
941,75488,411,False,False,False,,
941,120378,411,False,False,False,,
941,142511,411,False,False,False,,
941,154385,411,True,False,False,,
941,153002,411,True,False,False,,
942,121011,177,False,False,False,,
944,223840,177,False,False,False,,
944,227722,177,False,False,False,,
944,226220,177,False,False,False,,
944,218470,177,False,False,False,,
945,74652,723,False,False,False,,
945,72086,723,False,False,False,,
945,77305,723,False,False,False,,
945,77289,723,False,False,False,,
945,77390,723,False,False,False,,
945,140286,723,True,False,False,,
946,178685,291,False,False,False,,
946,158937,291,False,False,False,,
946,143625,291,False,False,False,,
946,185686,291,True,False,False,,
946,236191,291,True,False,False,,
947,136238,363,False,False,False,,
947,154783,363,False,False,False,,
947,149049,363,False,False,False,,
948,200757,189,False,False,False,,
949,77557,624,False,False,False,,
949,66522,624,False,False,False,,
949,102323,624,True,False,False,,
949,130119,624,True,False,False,,
949,79878,624,True,False,False,,
950,166869,324,False,False,False,,
950,221961,324,True,False,False,,
950,161714,324,True,False,False,,
951,159193,438,True,False,False,,
952,131611,438,False,False,False,,
952,54817,438,False,False,False,,
952,122808,438,False,False,False,,
952,44256,438,False,False,False,,
952,129451,438,False,False,False,,
952,81519,438,False,False,False,,
952,129056,438,False,False,False,,
952,127370,438,False,False,False,,
952,178564,438,True,False,False,,
952,117866,438,True,False,False,,
952,137240,438,True,False,False,,
952,128923,438,True,False,False,,
952,136192,438,True,False,False,,
952,129731,438,True,False,False,,
952,166000,438,True,False,False,,
953,183242,144,False,False,False,,
953,223565,144,False,False,False,,
953,114462,144,False,False,False,,
954,76178,519,False,False,False,,
955,180428,243,False,False,False,,
955,192097,243,False,False,False,,
955,123783,243,False,False,False,,
955,198360,243,False,False,False,,
955,201311,243,True,False,False,,
956,221995,180,False,False,False,,
956,219794,180,False,False,False,,
956,207411,180,False,False,False,,
956,202912,180,False,False,False,,
957,138273,423,False,False,False,,
958,21877,1413,False,False,False,,
958,14431,1413,False,False,False,,
958,23088,1413,False,False,False,,
958,93058,1413,True,False,False,,
958,18944,1413,True,False,False,,
958,39139,1413,True,False,False,,
959,9616,2127,False,False,False,,
959,139866,2127,True,False,False,,
959,205717,2127,True,False,False,,
960,55784,885,False,False,False,,
960,95678,885,True,False,False,,
961,28012,1272,False,False,False,,
961,32018,1272,True,False,False,,
961,18443,1272,True,False,False,,
961,130397,1272,True,False,False,,
962,105758,483,False,False,False,,
963,19130,1419,False,False,False,,
963,19713,1419,False,False,False,,
963,24454,1419,False,False,False,,
963,24481,1419,False,False,False,,
963,24437,1419,False,False,False,,
963,24452,1419,False,False,False,,
963,24489,1419,False,False,False,,
963,24476,1419,False,False,False,,
963,33811,1419,True,False,False,,
963,46829,1419,True,False,False,,
963,147962,1419,True,False,False,,
964,16896,954,False,False,False,,
964,52278,954,False,False,False,,
964,52159,954,False,False,False,,
964,52224,954,False,False,False,,
964,55890,954,False,False,False,,
964,71982,954,True,False,False,,
964,150041,954,True,False,False,,
965,129808,456,False,False,False,,
965,10547,456,False,False,False,,
966,80588,693,False,False,False,,
966,29351,693,False,False,False,,
966,80488,693,False,False,False,,
966,81825,693,False,False,False,,
967,25697,1389,False,False,False,,
967,42512,1389,True,False,False,,
968,6531,1998,False,False,False,,
968,12007,1998,False,False,False,,
968,11142,1998,False,False,False,,
968,5021,1998,False,False,False,,
968,11377,1998,False,False,False,,
968,22429,1998,True,False,False,,
968,17030,1998,True,False,False,,
968,17811,1998,True,False,False,,
968,48334,1998,True,False,False,,
969,120842,516,False,False,False,,
970,136142,420,False,False,False,,
970,139645,420,False,False,False,,
971,153864,252,False,False,False,,
972,7743,2400,False,False,False,,
972,7851,2400,True,False,False,,
972,56864,2400,True,False,False,,
972,16916,2400,True,False,False,,
973,179101,288,False,False,False,,
974,45572,1029,False,False,False,,
974,35350,1029,False,False,False,,
974,46369,1029,False,False,False,,
975,73785,693,False,False,False,,
975,71885,693,False,False,False,,
976,31116,1173,False,False,False,,
976,159243,1173,True,False,False,,
977,3319,2547,False,False,False,,
977,64133,2547,True,False,False,,
977,171878,2547,True,False,False,,
978,91100,600,False,False,False,,
978,3765,600,False,False,False,,
978,92501,600,False,False,False,,
978,96449,600,False,False,False,,
979,102174,306,False,False,False,,
979,33289,306,False,False,False,,
979,173222,306,False,False,False,,
981,27455,1242,False,False,False,,
981,32210,1242,False,False,False,,
981,42594,1242,True,False,False,,
982,161116,228,False,False,False,,
982,169276,228,False,False,False,,
982,185568,228,False,False,False,,
983,90882,597,False,False,False,,
983,118795,597,True,False,False,,
984,221608,174,False,False,False,,
985,15779,1329,False,False,False,,
985,36467,1329,True,False,False,,
986,118853,495,False,False,False,,
986,119889,495,False,False,False,,
986,140240,495,True,False,False,,
987,97320,591,False,False,False,,
987,209657,591,True,False,False,,
988,25218,801,False,False,False,,
988,67282,801,False,False,False,,
988,56389,801,False,False,False,,
988,77105,801,True,False,False,,
988,77090,801,True,False,False,,
989,139821,387,False,False,False,,
989,47358,387,False,False,False,,
989,128157,387,True,False,False,,
990,81611,693,False,False,False,,
991,14605,1149,False,False,False,,
992,77964,639,False,False,False,,
992,126462,639,True,False,False,,
993,1596,3963,False,False,False,,
993,1819,3963,False,False,False,,
993,3624,3963,True,False,False,,
994,19588,1509,False,False,False,,
