Cluster,Cluster length,Gene name,Annotation,Gene length,Global similarity,Fragment,Local similarity,Start gap,End gap,Good alignment,Alignment length
8390,2355,imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,0.9723991507430998,False,0.9723991507430998,False,False,False,2421
8421,2151,dinG,lcl|CU651637.1_gene_733 [gene=dinG] [locus_tag=LF82_0489] [location=786304..788454] [gbkey=Gene],2151,0.9683867968386797,False,0.9683867968386797,False,False,True,2367
8422,1254,,lcl|CU651637.1_gene_1522 [locus_tag=LF82_261] [location=complement(1587745..1590117)] [gbkey=Gene],2373,0.5096801346801347,True,0.9657097288676236,True,False,True,2367
8441,2286,dinG,lcl|CU651637.1_gene_733 [gene=dinG] [locus_tag=LF82_0489] [location=786304..788454] [gbkey=Gene],2151,0.9142607174103237,False,0.9142607174103237,False,False,False,2704
8465,2061,,lcl|CU651637.1_gene_3001 [locus_tag=LF82_482] [location=complement(3136611..3138650)] [gbkey=Gene],2040,0.9475982532751092,False,0.9475982532751092,False,False,True,2407
8476,2271,adiA,lcl|CU651637.1_gene_4221 [gene=adiA] [locus_tag=LF82_0037] [location=complement(4432065..4434335)] [gbkey=Gene],2271,0.9845882870981947,False,0.9845882870981947,False,False,False,2451
8477,2337,arcB,lcl|CU651637.1_gene_3252 [gene=arcB] [locus_tag=LF82_0115] [location=complement(3394367..3396703)] [gbkey=Gene],2337,0.9880188275566966,False,0.9880188275566966,False,False,True,2367
8485,2358,imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,0.9211864406779661,False,0.9211864406779661,False,False,True,2358
8489,666,,lcl|CU651637.1_gene_1522 [locus_tag=LF82_261] [location=complement(1587745..1590117)] [gbkey=Gene],2373,0.27349346818373366,True,0.9744744744744744,True,True,True,2402
8494,165,,lcl|CU651637.1_gene_1528 [locus_tag=LF82_267] [location=complement(1595982..1599047)] [gbkey=Gene],3066,0.05348988910632746,True,0.9939393939393939,True,False,True,2421
8500,2298,pflD,lcl|CU651637.1_gene_4029 [gene=pflD] [locus_tag=LF82_1624] [location=4215915..4218212] [gbkey=Gene],2298,0.9725848563968669,False,0.9725848563968669,False,False,True,2366
8501,1080,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.41949838187702265,True,0.9601851851851851,True,False,True,2358
8529,2229,yjdA,lcl|CU651637.1_gene_4213 [gene=yjdA] [locus_tag=LF82_3437] [location=4420935..4423163] [gbkey=Gene],2229,0.9789143113503813,False,0.9789143113503813,False,False,False,2639
8540,2160,aas,lcl|CU651637.1_gene_2859 [gene=aas] [locus_tag=LF82_0005] [location=complement(2986632..2988791)] [gbkey=Gene],2160,0.9833333333333333,False,0.9833333333333333,False,False,False,2687
8566,720,dcuR,lcl|CU651637.1_gene_4227 [gene=dcuR] [locus_tag=LF82_0452] [location=complement(4441482..4442201)] [gbkey=Gene],720,0.9833333333333333,False,0.9833333333333333,False,False,False,5134
8575,2292,mdoB,lcl|CU651637.1_gene_4497 [gene=mdoB] [locus_tag=LF82_1287] [location=complement(4728189..4730480)] [gbkey=Gene],2292,0.9773123909249564,False,0.9773123909249564,False,False,False,2417
8596,2220,ygiQ,lcl|CU651637.1_gene_3051 [gene=ygiQ] [locus_tag=LF82_3219] [location=complement(3192477..3194696)] [gbkey=Gene],2220,0.9585585585585585,False,0.9585585585585585,False,False,False,2700
8598,2286,nrdA,lcl|CU651637.1_gene_2260 [gene=nrdA] [locus_tag=LF82_1511] [location=2359231..2361516] [gbkey=Gene],2286,0.9781277340332458,False,0.9781277340332458,False,False,True,2366
8615,2280,ydeP,lcl|CU651637.1_gene_1472 [gene=ydeP] [locus_tag=LF82_2821] [location=complement(1536294..1538573)] [gbkey=Gene],2280,0.9763157894736842,False,0.9763157894736842,False,False,False,2507
8619,1599,rtcR,lcl|CU651637.1_gene_3456 [gene=rtcR] [locus_tag=LF82_2043] [location=3594939..3596537] [gbkey=Gene],1599,0.9468417761100688,False,0.9468417761100688,False,False,True,2344
8622,1005,,lcl|CU651637.1_gene_237 [locus_tag=LF82_029] [location=263447..265789] [gbkey=Gene],2343,0.42893725992317544,True,1.0,True,False,True,2344
8628,2244,fhuA,lcl|CU651637.1_gene_153 [gene=fhuA] [locus_tag=LF82_0650] [pseudo=true] [location=172389..174632] [gbkey=Gene],2244,0.9768270944741533,False,0.9768270944741533,False,False,False,2823
8633,261,,lcl|CU651637.1_gene_1528 [locus_tag=LF82_267] [location=complement(1595982..1599047)] [gbkey=Gene],3066,0.08447488584474885,True,0.9923371647509579,True,False,True,2343
8665,888,nfrA,lcl|CU651637.1_gene_517 [gene=nfrA] [locus_tag=LF82_1480] [location=complement(561690..564662)] [gbkey=Gene],2973,0.29330642448705013,True,0.9819819819819819,True,False,True,2341
8668,687,,lcl|CU651637.1_gene_1522 [locus_tag=LF82_261] [location=complement(1587745..1590117)] [gbkey=Gene],2373,0.27054361567635904,True,0.9344978165938864,True,True,True,2341
8673,987,yiaO,lcl|CU651637.1_gene_3636 [gene=yiaO] [locus_tag=LF82_3343] [location=3796267..3797253] [gbkey=Gene],987,0.9189463019250254,False,0.9189463019250254,False,False,False,3133
8695,1641,,lcl|CU651637.1_gene_1158 [locus_tag=LF82_174] [location=1205816..1208377] [gbkey=Gene],2562,0.6291959406713505,True,0.9823278488726387,True,False,False,2634
8743,474,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.18163430420711973,True,0.9472573839662447,True,True,True,2554
8749,1149,,lcl|CU651637.1_gene_1476 [locus_tag=LF82_242] [location=complement(1540946..1543597)] [gbkey=Gene],2652,0.42722473604826544,True,0.9860748476936466,True,False,True,2331
8769,1542,,lcl|CU651637.1_gene_4369 [locus_tag=LF82_708] [location=complement(4571715..4573256)] [gbkey=Gene],1542,0.920881971465629,False,0.920881971465629,False,False,False,3214
8773,2103,ydhV,lcl|CU651637.1_gene_1665 [gene=ydhV] [locus_tag=LF82_2864] [location=complement(1724755..1726857)] [gbkey=Gene],2103,0.9809795530194959,False,0.9809795530194959,False,False,False,2948
8776,1929,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.7731500202183583,True,0.991187143597719,True,False,False,2619
8783,2163,wzc,lcl|CU651637.1_gene_2085 [gene=wzc] [locus_tag=LF82_2435] [location=complement(2149727..2151889)] [gbkey=Gene],2163,0.97457235321313,False,0.97457235321313,False,False,False,2818
8785,1221,sbmA,lcl|CU651637.1_gene_358 [gene=sbmA] [locus_tag=LF82_2091] [location=400186..401406] [gbkey=Gene],1221,0.9819819819819819,False,0.9819819819819819,False,False,False,3082
8805,528,yhhI,lcl|CU651637.1_gene_1995 [gene=yhhI] [locus_tag=LF82_3298] [location=complement(2058414..2059550)] [gbkey=Gene],1137,0.43799472295514513,True,0.941398865784499,True,True,True,2356
8823,534,arcB,lcl|CU651637.1_gene_3252 [gene=arcB] [locus_tag=LF82_0115] [location=complement(3394367..3396703)] [gbkey=Gene],2337,0.22379118528027386,True,0.9649446494464945,False,True,True,2322
8844,1224,glcF,lcl|CU651637.1_gene_3009 [gene=glcF] [locus_tag=LF82_0833] [location=complement(3150813..3152036)] [gbkey=Gene],1224,0.9828431372549019,False,0.9828431372549019,False,False,False,4778
8877,2190,fadB,lcl|CU651637.1_gene_3919 [gene=fadB] [locus_tag=LF82_0614] [location=complement(4096838..4099027)] [gbkey=Gene],2190,0.9753424657534246,False,0.9753424657534246,False,False,False,2574
8879,1776,fucI,lcl|CU651637.1_gene_2797 [gene=fucI] [locus_tag=LF82_0770] [location=2913839..2915614] [gbkey=Gene],1776,0.9797297297297297,False,0.9797297297297297,False,False,False,2402
8883,426,bglF,lcl|CU651637.1_gene_3779 [gene=bglF] [locus_tag=LF82_0227] [location=complement(3949844..3951718)] [gbkey=Gene],1875,0.2256,True,0.9679633867276888,False,True,True,2316
8915,2268,bglX,lcl|CU651637.1_gene_2156 [gene=bglX] [locus_tag=LF82_0231] [location=complement(2238772..2241069)] [gbkey=Gene],2298,0.9547432550043516,False,0.9673721340388007,True,False,True,2439
8917,576,yjdC,lcl|CU651637.1_gene_4296 [gene=yjdC] [locus_tag=LF82_3438] [location=complement(4503108..4503683)] [gbkey=Gene],576,0.9878472222222222,False,0.9878472222222222,False,False,False,5562
8918,414,nuoG,lcl|CU651637.1_gene_2304 [gene=nuoG] [locus_tag=LF82_1544] [location=complement(2406050..2408782)] [gbkey=Gene],2733,0.15075009147457008,True,0.9951690821256038,True,False,True,2310
8924,1137,appB,lcl|CU651637.1_gene_911 [gene=appB] [locus_tag=LF82_0101] [location=991099..992235] [gbkey=Gene],1137,0.9736147757255936,False,0.9736147757255936,False,False,False,2346
8928,1455,ygcU,lcl|CU651637.1_gene_2764 [gene=ygcU] [locus_tag=LF82_3152] [location=complement(2874515..2875969)] [gbkey=Gene],1455,0.9683848797250859,False,0.9683848797250859,False,False,False,3258
8929,504,,lcl|CU651637.1_gene_1158 [locus_tag=LF82_174] [location=1205816..1208377] [gbkey=Gene],2562,0.19320843091334894,True,0.9821428571428571,True,False,False,2565
8942,963,menC,lcl|CU651637.1_gene_2287 [gene=menC] [locus_tag=LF82_1312] [location=complement(2389134..2390096)] [gbkey=Gene],963,0.956386292834891,False,0.956386292834891,False,False,False,2988
8956,969,astE,lcl|CU651637.1_gene_1735 [gene=astE] [locus_tag=LF82_0184] [location=complement(1796693..1797661)] [gbkey=Gene],969,0.9834881320949432,False,0.9834881320949432,False,False,False,5204
8987,2046,dcp,lcl|CU651637.1_gene_1511 [gene=dcp] [locus_tag=LF82_0445] [location=complement(1576972..1579017)] [gbkey=Gene],2046,0.9687194525904204,False,0.9687194525904204,False,False,False,2413
8988,1689,yfaA,lcl|CU651637.1_gene_2256 [gene=yfaA] [locus_tag=LF82_3033] [location=complement(2349318..2351006)] [gbkey=Gene],1689,0.9615156897572528,False,0.9615156897572528,False,False,False,4458
8993,2298,nirB,lcl|CU651637.1_gene_3407 [gene=nirB] [locus_tag=LF82_1495] [location=3537140..3539683] [gbkey=Gene],2544,0.9025157232704403,False,0.9025157232704403,False,False,True,2298
9007,936,,lcl|CU651637.1_gene_1476 [locus_tag=LF82_242] [location=complement(1540946..1543597)] [gbkey=Gene],2652,0.34879336349924583,True,0.9882478632478633,True,False,False,2332
9009,1503,ytfR,lcl|CU651637.1_gene_4393 [gene=ytfR] [locus_tag=LF82_3715] [location=4599446..4600948] [gbkey=Gene],1503,0.9634065202927479,False,0.9634065202927479,False,False,False,2393
9026,474,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.18810679611650485,True,0.9810126582278481,True,True,False,3050
9037,2277,clpA,lcl|CU651637.1_gene_817 [gene=clpA] [locus_tag=LF82_0317] [location=874834..877110] [gbkey=Gene],2277,0.9833113746157225,False,0.9833113746157225,False,False,False,2444
9049,1611,thiP,lcl|CU651637.1_gene_69 [gene=thiP] [locus_tag=LF82_2256] [location=complement(75343..76953)] [gbkey=Gene],1611,0.9602731222842955,False,0.9602731222842955,False,False,False,5044
9074,1053,ycjQ,lcl|CU651637.1_gene_1343 [gene=ycjQ] [locus_tag=LF82_2773] [location=1388207..1389259] [gbkey=Gene],1053,0.9810066476733144,False,0.9810066476733144,False,False,False,2896
9077,2289,,lcl|CU651637.1_gene_3092 [locus_tag=LF82_510] [location=3237143..3239665] [gbkey=Gene],2523,0.9017043202536663,False,0.9017043202536663,False,False,True,2289
9096,2046,dcp,lcl|CU651637.1_gene_1511 [gene=dcp] [locus_tag=LF82_0445] [location=complement(1576972..1579017)] [gbkey=Gene],2046,0.9736070381231672,False,0.9736070381231672,False,False,False,2354
9101,1545,narY,lcl|CU651637.1_gene_1448 [gene=narY] [locus_tag=LF82_1471] [location=complement(1504448..1505992)] [gbkey=Gene],1545,0.9521035598705502,False,0.9521035598705502,False,False,False,2344
9111,2283,pflB,lcl|CU651637.1_gene_841 [gene=pflB] [locus_tag=LF82_1622] [location=complement(910280..912562)] [gbkey=Gene],2283,0.9956197985107315,False,0.9956197985107315,False,False,True,2324
9114,1545,malF,lcl|CU651637.1_gene_4123 [gene=malF] [locus_tag=LF82_1258] [location=complement(4322158..4323702)] [gbkey=Gene],1545,0.976051779935275,False,0.976051779935275,False,False,False,2382
9116,2178,,lcl|CU651637.1_gene_2493 [locus_tag=LF82_376] [location=complement(2616675..2618852)] [gbkey=Gene],2178,0.9439853076216712,False,0.9439853076216712,False,False,True,2791
9128,1272,ycdB,lcl|CU651637.1_gene_997 [gene=ycdB] [locus_tag=LF82_2698] [location=1063245..1064516] [gbkey=Gene],1272,0.9630503144654088,False,0.9630503144654088,False,False,False,6459
9152,1833,uvrC,lcl|CU651637.1_gene_1900 [gene=uvrC] [locus_tag=LF82_2397] [location=complement(1954530..1956362)] [gbkey=Gene],1833,0.9798145117294054,False,0.9798145117294054,False,False,True,2282
9156,1812,,lcl|CU651637.1_gene_1476 [locus_tag=LF82_242] [location=complement(1540946..1543597)] [gbkey=Gene],2652,0.6776018099547512,True,0.9917218543046358,True,False,True,2303
9187,1431,yaaJ,lcl|CU651637.1_gene_6 [gene=yaaJ] [locus_tag=LF82_2462] [location=complement(6090..7520)] [gbkey=Gene],1431,0.9804332634521313,False,0.9804332634521313,False,False,False,3084
9225,390,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.1423948220064725,True,0.9025641025641026,True,True,True,2274
9241,858,yhhI,lcl|CU651637.1_gene_1995 [gene=yhhI] [locus_tag=LF82_3298] [location=complement(2058414..2059550)] [gbkey=Gene],1137,0.7000879507475813,True,0.9277389277389277,True,False,False,2505
9245,1449,ygfU,lcl|CU651637.1_gene_2894 [gene=ygfU] [locus_tag=LF82_3178] [location=3032373..3033821] [gbkey=Gene],1449,0.9634230503795721,False,0.9634230503795721,False,False,False,4212
9246,2271,adiA,lcl|CU651637.1_gene_4221 [gene=adiA] [locus_tag=LF82_0037] [location=complement(4432065..4434335)] [gbkey=Gene],2271,0.9070893879348305,False,0.9070893879348305,False,False,True,2272
9253,2103,yncD,lcl|CU651637.1_gene_1426 [gene=yncD] [locus_tag=LF82_3558] [location=complement(1481678..1483780)] [gbkey=Gene],2103,0.9752734189253447,False,0.9752734189253447,False,False,False,3061
9275,2268,ycjT,lcl|CU651637.1_gene_1346 [gene=ycjT] [locus_tag=LF82_2776] [location=1391128..1393395] [gbkey=Gene],2268,0.9246031746031746,False,0.9246031746031746,False,False,True,2272
9365,2136,pnp,lcl|CU651637.1_gene_3204 [gene=pnp] [locus_tag=LF82_1678] [location=complement(3352853..3354988)] [gbkey=Gene],2136,0.9808052434456929,False,0.9808052434456929,False,False,True,2260
9398,672,,lcl|CU651637.1_gene_1163 [locus_tag=LF82_179] [location=1210779..1214192] [gbkey=Gene],3414,0.18980667838312829,True,0.9642857142857143,True,False,True,2257
9398,672,,lcl|CU651637.1_gene_1523 [locus_tag=LF82_262] [location=complement(1590178..1593591)] [gbkey=Gene],3414,0.17838312829525482,True,0.90625,True,False,True,2257
9415,1029,,lcl|CU651637.1_gene_1528 [locus_tag=LF82_267] [location=complement(1595982..1599047)] [gbkey=Gene],3066,0.33202870189171557,True,0.989310009718173,True,False,False,2263
9418,1422,,lcl|CU651637.1_gene_1522 [locus_tag=LF82_261] [location=complement(1587745..1590117)] [gbkey=Gene],2373,0.5983986514959966,True,0.9985935302390999,True,False,False,2856
9423,2199,priA,lcl|CU651637.1_gene_4009 [gene=priA] [locus_tag=LF82_1718] [location=complement(4189213..4191411)] [gbkey=Gene],2199,0.9627103228740337,False,0.9627103228740337,False,False,True,2297
9441,1248,infB,lcl|CU651637.1_gene_3209 [gene=infB] [locus_tag=LF82_1115] [location=complement(3357162..3359834)] [gbkey=Gene],2673,0.4668911335578002,True,1.0,True,False,True,2250
9446,1773,mdlA,lcl|CU651637.1_gene_429 [gene=mdlA] [locus_tag=LF82_1285] [location=472184..473956] [gbkey=Gene],1773,0.9667230682459109,False,0.9667230682459109,False,False,False,3384
9451,543,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.218042071197411,True,0.992633517495396,True,False,True,2362
9452,1833,uvrC,lcl|CU651637.1_gene_1900 [gene=uvrC] [locus_tag=LF82_2397] [location=complement(1954530..1956362)] [gbkey=Gene],1833,0.9803600654664485,False,0.9803600654664485,False,False,True,2298
9459,1020,rspB,lcl|CU651637.1_gene_1572 [gene=rspB] [locus_tag=LF82_2029] [location=complement(1630426..1631445)] [gbkey=Gene],1020,0.9735294117647059,False,0.9735294117647059,False,False,False,6004
9461,2097,yjbH,lcl|CU651637.1_gene_4119 [gene=yjbH] [locus_tag=LF82_3425] [location=4318113..4320209] [gbkey=Gene],2097,0.9651883643299952,False,0.9651883643299952,False,False,False,2365
9462,2190,fhuE,lcl|CU651637.1_gene_1074 [gene=fhuE] [locus_tag=LF82_0654] [location=complement(1136018..1138207)] [gbkey=Gene],2190,0.9808219178082191,False,0.9808219178082191,False,False,False,3235
9465,2199,zntA,lcl|CU651637.1_gene_3510 [gene=zntA] [locus_tag=LF82_3723] [location=3651565..3653763] [gbkey=Gene],2199,0.9536152796725784,False,0.9536152796725784,False,False,True,2292
9470,516,,lcl|CU651637.1_gene_2628 [locus_tag=LF82_397] [location=complement(2751552..2752067)] [gbkey=Gene],516,0.9631782945736435,False,0.9631782945736435,False,False,True,2247
9484,1668,,lcl|CU651637.1_gene_1536 [locus_tag=LF82_275] [location=complement(1602236..1604359)] [gbkey=Gene],2124,0.7782485875706214,True,0.9910071942446043,True,False,True,2297
9489,747,sufC,lcl|CU651637.1_gene_1674 [gene=sufC] [locus_tag=LF82_2201] [location=complement(1734795..1735541)] [gbkey=Gene],747,0.9812583668005355,False,0.9812583668005355,False,False,False,3097
9492,987,araH,lcl|CU651637.1_gene_1885 [gene=araH] [locus_tag=LF82_0112] [location=complement(1944210..1945196)] [gbkey=Gene],987,0.977710233029382,False,0.977710233029382,False,False,False,2798
9499,2178,,lcl|CU651637.1_gene_2493 [locus_tag=LF82_376] [location=complement(2616675..2618852)] [gbkey=Gene],2178,0.9527089072543617,False,0.9527089072543617,False,False,True,2357
9519,1425,ydcW,lcl|CU651637.1_gene_1420 [gene=ydcW] [locus_tag=LF82_2806] [location=1477929..1479353] [gbkey=Gene],1425,0.9768421052631578,False,0.9768421052631578,False,False,False,2777
9522,897,ydeP,lcl|CU651637.1_gene_1472 [gene=ydeP] [locus_tag=LF82_2821] [location=complement(1536294..1538573)] [gbkey=Gene],2280,0.3929824561403509,True,0.9988851727982163,True,False,True,2241
9535,225,,lcl|CU651637.1_gene_1539 [locus_tag=LF82_277] [location=complement(1605925..1607958)] [gbkey=Gene],2034,0.1096361848574238,True,0.9911111111111112,True,False,False,2352
9536,1071,bcsC,lcl|CU651637.1_gene_3578 [gene=bcsC] [locus_tag=LF82_0213] [location=complement(3730905..3734378)] [gbkey=Gene],3474,0.2973517559009787,True,0.9645191409897292,False,True,True,2238
9559,693,ygeA,lcl|CU651637.1_gene_2865 [gene=ygeA] [locus_tag=LF82_3162] [location=complement(2992721..2993413)] [gbkey=Gene],693,0.976911976911977,False,0.976911976911977,False,False,False,4282
9596,549,,lcl|CU651637.1_gene_1524 [locus_tag=LF82_263] [location=complement(1593652..1594299)] [gbkey=Gene],648,0.7669753086419753,True,0.9052823315118397,True,False,True,2232
9597,261,,lcl|CU651637.1_gene_2631 [locus_tag=LF82_400] [location=complement(2752470..2752997)] [gbkey=Gene],528,0.4715909090909091,True,0.9540229885057471,True,False,False,2723
9610,1683,yden,lcl|CU651637.1_gene_1469 [gene=yden] [locus_tag=LF82_2819] [location=complement(1532928..1534610)] [gbkey=Gene],1683,0.9964349376114082,False,0.9964349376114082,False,False,False,2666
9616,2091,,lcl|CU651637.1_gene_959 [locus_tag=LF82_128] [location=1020846..1022972] [gbkey=Gene],2127,0.9741419840150447,False,0.9909134385461502,True,False,False,2326
9625,2163,yccS,lcl|CU651637.1_gene_891 [gene=yccS] [locus_tag=LF82_2693] [location=complement(973533..975686)] [gbkey=Gene],2154,0.9801202034211743,False,0.9801202034211743,False,False,False,2279
9641,888,,lcl|CU651637.1_gene_3959 [locus_tag=LF82_615] [location=4141515..4142402] [gbkey=Gene],888,0.990990990990991,False,0.990990990990991,False,False,False,4809
9650,2106,cstA,lcl|CU651637.1_gene_550 [gene=cstA] [locus_tag=LF82_0382] [location=602536..604641] [gbkey=Gene],2106,0.9620132953466287,False,0.9620132953466287,False,False,False,2365
9665,897,,lcl|CU651637.1_gene_1145 [locus_tag=LF82_161] [location=1196165..1197901] [gbkey=Gene],1737,0.5060449050086355,True,0.979933110367893,True,False,False,4199
9675,1884,ygjK,lcl|CU651637.1_gene_3129 [gene=ygjK] [locus_tag=LF82_3229] [location=3279667..3282018] [gbkey=Gene],2352,0.7699829931972789,True,0.9612526539278131,True,False,True,2352
9678,603,ynbD,lcl|CU651637.1_gene_1391 [gene=ynbD] [locus_tag=LF82_3555] [location=1447140..1448432] [gbkey=Gene],1293,0.46635730858468677,True,1.0,True,False,False,2471
9682,1662,tar,lcl|CU651637.1_gene_1875 [gene=tar] [locus_tag=LF82_2218] [location=complement(1933463..1935124)] [gbkey=Gene],1662,0.9819494584837545,False,0.9819494584837545,False,False,False,2708
9693,468,ydfE,lcl|CU651637.1_gene_1569 [gene=ydfE] [locus_tag=LF82_2828] [location=1626128..1628599] [gbkey=Gene],2472,0.18729773462783172,True,0.9893162393162394,True,True,True,2350
9703,1515,caiT,lcl|CU651637.1_gene_40 [gene=caiT] [locus_tag=LF82_0263] [location=complement(42017..43531)] [gbkey=Gene],1515,0.9854785478547855,False,0.9854785478547855,False,False,False,3086
9742,2001,yehQ,lcl|CU651637.1_gene_2146 [gene=yehQ] [locus_tag=LF82_2999] [location=2228197..2230200] [gbkey=Gene],2004,0.9406187624750499,False,0.9406187624750499,False,False,False,2288
9744,519,,lcl|CU651637.1_gene_1148 [locus_tag=LF82_164] [location=1199683..1201014] [gbkey=Gene],1332,0.3641141141141141,True,0.9133709981167608,True,False,True,2214
9755,2187,glgB,lcl|CU651637.1_gene_3475 [gene=glgB] [locus_tag=LF82_0837] [location=complement(3617347..3619533)] [gbkey=Gene],2187,0.9826245999085506,False,0.9826245999085506,False,False,True,2215
9758,2079,fhlA,lcl|CU651637.1_gene_2727 [gene=fhlA] [locus_tag=LF82_0649] [location=2837800..2839878] [gbkey=Gene],2079,0.9764309764309764,False,0.9764309764309764,False,False,False,2230
9759,273,barA,lcl|CU651637.1_gene_2780 [gene=barA] [locus_tag=LF82_0205] [location=2893267..2896023] [gbkey=Gene],2757,0.09865796155241205,True,0.9963369963369964,True,False,False,2440
9778,1509,glpK,lcl|CU651637.1_gene_4000 [gene=glpK] [locus_tag=LF82_0870] [location=complement(4180315..4181823)] [gbkey=Gene],1509,0.9635520212060967,False,0.9635520212060967,False,False,False,2762
9795,2136,speC,lcl|CU651637.1_gene_2975 [gene=speC] [locus_tag=LF82_2159] [location=complement(3106832..3108967)] [gbkey=Gene],2136,0.9798689138576779,False,0.9798689138576779,False,False,False,2487
9802,2208,ygjK,lcl|CU651637.1_gene_3129 [gene=ygjK] [locus_tag=LF82_3229] [location=3279667..3282018] [gbkey=Gene],2352,0.9056122448979592,False,0.9056122448979592,False,False,True,2208
9814,246,,lcl|CU651637.1_gene_1163 [locus_tag=LF82_179] [location=1210779..1214192] [gbkey=Gene],3414,0.06824838898652606,True,0.9471544715447154,True,True,True,2213
9814,246,,lcl|CU651637.1_gene_1523 [locus_tag=LF82_262] [location=complement(1590178..1593591)] [gbkey=Gene],3414,0.06766256590509666,True,0.9390243902439024,True,True,True,2213
9833,2022,uvrB,lcl|CU651637.1_gene_714 [gene=uvrB] [locus_tag=LF82_2396] [location=767214..769235] [gbkey=Gene],2022,0.9727992087042532,False,0.9727992087042532,False,False,True,2272
9836,2079,fhlA,lcl|CU651637.1_gene_2727 [gene=fhlA] [locus_tag=LF82_0649] [location=2837800..2839878] [gbkey=Gene],2079,0.9725829725829725,False,0.9725829725829725,False,False,False,2443
9842,2043,prlC,lcl|CU651637.1_gene_3540 [gene=prlC] [locus_tag=LF82_1722] [location=complement(3683717..3685759)] [gbkey=Gene],2043,0.9632892804698973,False,0.9632892804698973,False,False,True,2205
9859,1974,glgX,lcl|CU651637.1_gene_3474 [gene=glgX] [locus_tag=LF82_0841] [location=complement(3615377..3617350)] [gbkey=Gene],1974,0.9832826747720365,False,0.9832826747720365,False,False,True,2205
9872,216,ybbP,lcl|CU651637.1_gene_481 [gene=ybbP] [locus_tag=LF82_2566] [location=526066..528480] [gbkey=Gene],2415,0.08530020703933748,True,0.9537037037037037,True,False,True,2202
9875,2199,priA,lcl|CU651637.1_gene_4009 [gene=priA] [locus_tag=LF82_1718] [location=complement(4189213..4191411)] [gbkey=Gene],2199,0.9618008185538881,False,0.9618008185538881,False,False,True,2199
9878,1425,otsA,lcl|CU651637.1_gene_1883 [gene=otsA] [locus_tag=LF82_1581] [location=complement(1941844..1943268)] [gbkey=Gene],1425,0.9754385964912281,False,0.9754385964912281,False,False,False,4769
9880,1242,ybhO,lcl|CU651637.1_gene_724 [gene=ybhO] [locus_tag=LF82_2631] [location=complement(776032..777273)] [gbkey=Gene],1242,0.9734299516908212,False,0.9734299516908212,False,False,False,3248
9936,1521,tktB,lcl|CU651637.1_gene_2457 [gene=tktB] [locus_tag=LF82_2271] [location=2565249..2567252] [gbkey=Gene],2004,0.7380239520958084,True,0.9723865877712031,False,True,True,2201
9938,2181,katG,lcl|CU651637.1_gene_4021 [gene=katG] [locus_tag=LF82_1137] [location=4205753..4207933] [gbkey=Gene],2181,0.974782209995415,False,0.974782209995415,False,False,True,2205
9939,2037,yraM,lcl|CU651637.1_gene_3188 [gene=yraM] [locus_tag=LF82_3679] [location=3337825..3339861] [gbkey=Gene],2037,0.9744722631320569,False,0.9744722631320569,False,False,False,2535
9970,729,,lcl|CU651637.1_gene_1522 [locus_tag=LF82_261] [location=complement(1587745..1590117)] [gbkey=Gene],2373,0.2900378310214376,True,0.9465020576131687,True,False,True,2193
9980,2190,fhuE,lcl|CU651637.1_gene_1074 [gene=fhuE] [locus_tag=LF82_0654] [location=complement(1136018..1138207)] [gbkey=Gene],2190,0.9105022831050228,False,0.9105022831050228,False,False,True,2190
10005,2079,flhA,lcl|CU651637.1_gene_1869 [gene=flhA] [locus_tag=LF82_0692] [location=complement(1926773..1928851)] [gbkey=Gene],2079,0.9975949975949976,False,0.9975949975949976,False,False,False,2314
10013,798,torZ,lcl|CU651637.1_gene_1863 [gene=torZ] [locus_tag=LF82_2291] [location=complement(1919111..1921558)] [gbkey=Gene],2448,0.31209150326797386,True,0.9573934837092731,True,True,False,2301
10016,1860,nfrB,lcl|CU651637.1_gene_518 [gene=nfrB] [locus_tag=LF82_1481] [location=complement(564649..566886)] [gbkey=Gene],2238,0.8141197497765862,True,0.9795698924731183,True,False,True,2191
10022,2163,bcsB,lcl|CU651637.1_gene_3580 [gene=bcsB] [locus_tag=LF82_0212] [location=complement(3735473..3737812)] [gbkey=Gene],2340,0.9038461538461539,False,0.9038461538461539,False,False,True,2201
